hgnc_symbol,chromosome
ENSG00000309372,2
ENSG00000309392,2
ENSG00000309410,2
C2orf76,2
DBI,2
ENSG00000303406,2
TMEM37,2
SCTR,2
SCTR-AS1,2
CFAP221,2
TMEM177,2
ENSG00000309758,2
ENSG00000309778,2
RPL17P15,2
ENSG00000297359,2
PTPN4,2
RPL27P7,2
ENSG00000301351,2
EPB41L5,2
ENSG00000224789,2
Y_RNA,2
MTATP6P26,2
MTCO3P43,2
MTND3P10,2
MTND4LP14,2
MTND4P26,2
MTND5P28,2
TMEM185B,2
ENSG00000296271,2
ENSG00000296287,2
RALB,2
ENSG00000294844,2
ENSG00000289091,2
ENSG00000294817,2
ENSG00000294762,2
ENSG00000235840,2
INHBB,2
ENSG00000295142,2
ENSG00000308337,2
LINC01101,2
ENSG00000308744,2
ENSG00000237614,2
ENSG00000303222,2
ENSG00000232140,2
ENSG00000301755,2
ENSG00000307314,2
ENSG00000304145,2
Y_RNA,2
ENSG00000229774,2
ENSG00000303392,2
GLI2,2
ENSG00000271709,2
ENSG00000295936,2
ENSG00000295094,2
Y_RNA,2
ENSG00000302305,2
ENSG00000294614,2
ENSG00000234455,2
ENSG00000294877,2
ENSG00000236145,2
TFCP2L1,2
RPS17P7,2
CLASP1,2
CLASP1-AS1,2
RNU4ATAC,2
ENSG00000302592,2
Y_RNA,2
NIFK-AS1,2
RPL12P15,2
ENSG00000304397,2
ENSG00000279721,2
NPM1P32,2
NIFK,2
TSN,2
ENSG00000270798,2
LINC01823,2
ENSG00000286481,2
ENSG00000303730,2
ENSG00000307663,2
ENSG00000306837,2
ENSG00000287871,2
ENSG00000304587,2
ENSG00000305720,2
ENSG00000300287,2
ENSG00000295630,2
ENSG00000308399,2
ENSG00000237856,2
LINC01826,2
ENSG00000301882,2
ENSG00000305007,2
ENSG00000287854,2
ENSG00000226708,2
ENSG00000306432,2
ENSG00000296963,2
ELOAP1,2
ENSG00000300686,2
PSMD14P1,2
ENSG00000279874,2
RN7SKP102,2
ENSG00000300705,2
CNTNAP5-DT,2
CNTNAP5,2
MTND5P22,2
ENSG00000286384,2
ENSG00000270815,2
ENSG00000301904,2
RNA5SP102,2
ENSG00000306940,2
RNU6-259P,2
ENSG00000305229,2
ENSG00000304319,2
ENSG00000296933,2
ENSG00000303452,2
ENSG00000286206,2
ENSG00000309054,2
ENSG00000224410,2
ENSG00000290113,2
LINC01941,2
ENSG00000286515,2
ENSG00000235774,2
SLC6A14P3,2
YWHAZP2,2
ENSG00000288524,2
GYPC,2
ENSG00000235128,2
RNU6-675P,2
ENSG00000301329,2
ENSG00000309734,2
TEX51,2
RNU7-182P,2
ENSG00000260634,2
ENSG00000286971,2
BIN1,2
ENSG00000294899,2
ENSG00000286400,2
NIFKP9,2
CYP27C1,2
ENSG00000307844,2
WBP11P2,2
ERCC3,2
ENSG00000286145,2
MAP3K2,2
RNU6-1147P,2
MAP3K2-DT,2
ENSG00000287742,2
PROC,2
MIR4783,2
IWS1,2
ENSG00000231731,2
RNU4-48P,2
ENSG00000299348,2
MYO7B,2
MYO7B-AS1,2
LIMS2,2
GPR17,2
ENSG00000293688,2
ENSG00000302152,2
WDR33,2
SFT2D3,2
RNY4P7,2
ENSG00000308747,2
Y_RNA,2
ZFP91P1,2
POLR2D,2
RNU6-395P,2
RPS26P19,2
Metazoa_SRP,2
AMMECR1L,2
ENSG00000286873,2
ENSG00000272667,2
ENSG00000204399,2
SAP130,2
ENSG00000234044,2
Y_RNA,2
ENSG00000289982,2
UGGT1,2
SRMP3,2
ENSG00000232101,2
DYNLT3P2,2
RPL14P6,2
RPL21P34,2
HS6ST1,2
ENSG00000301826,2
Y_RNA,2
ENSG00000310364,2
ENSG00000307293,2
ENSG00000299974,2
RNA5SP103,2
ENSG00000299995,2
ISCA1P6,2
ENSG00000237532,2
ENSG00000303857,2
ENSG00000293708,2
ENSG00000295469,2
ENSG00000295488,2
ENSG00000295505,2
ENSG00000238277,2
ENSG00000304843,2
LINC01854,2
ENSG00000299294,2
ENSG00000299576,2
ENSG00000300172,2
ENSG00000289374,2
PPIAP65,2
ENSG00000295763,2
ENSG00000301285,2
ENSG00000299679,2
ENSG00000299698,2
LINC02572,2
ENSG00000286957,2
PLAC9P1,2
LINC01856,2
PLAC9P1,2
RPL22P7,2
RAB6C-AS1,2
RAB6C-AS1,2
RAB6C,2
ENSG00000284619,2
ENSG00000286058,2
ENSG00000250207,2
SSBP3P6,2
ARHGAP42P2,2
FAR2P1,2
KLF2P1,2
ENSG00000296048,2
CYP4F27P,2
POTEF,2
ENSG00000228471,2
POTEF-AS1,2
RNU6-1049P,2
MED15P9,2
MED15P9,2
CCDC74B,2
SMPD4,2
MZT2B,2
TUBA3E,2
ENSG00000227632,2
ENSG00000299827,2
RHOQP3,2
NOC2LP1,2
ENSG00000293150,2
ENSG00000234398,2
MED15P5,2
MTND1P29,2
MTND2P22,2
MTCO1P7,2
MTCO2P7,2
MTATP6P7,2
MTCO3P7,2
MTND3P15,2
ENSG00000284171,2
MTND4P27,2
MTND5P29,2
MTND6P8,2
MTCYBP8,2
RPL19P4,2
TEKT4P3,2
ENSG00000224352,2
VMA22,2
IMP4,2
PTPN18,2
ENSG00000310390,2
ENSG00000307164,2
FAR2P2,2
FAR2P2,2
ENSG00000297512,2
KLF2P2,2
ENSG00000290599,2
CYP4F62P,2
POTEI,2
RNU6-473P,2
ENSG00000225819,2
Metazoa_SRP,2
CFC1B,2
ENSG00000225341,2
PRSS40B,2
PRSS40B,2
PRSS40A,2
PRSS40A,2
ENSG00000232408,2
ENSG00000296239,2
CFC1,2
ENSG00000296255,2
Metazoa_SRP,2
POTEJ,2
RNU6-848P,2
CYP4F30P,2
CYP4F30P,2
FAR2P3,2
KLF2P3,2
ENSG00000290700,2
GPR148,2
ENSG00000229797,2
AMER3,2
CYCSP8,2
ENSG00000297211,2
ENSG00000303210,2
ENSG00000294249,2
ARHGEF4-AS1,2
ARHGEF4,2
ENSG00000281159,2
ENSG00000281516,2
ENSG00000295884,2
SMIM39,2
FAM168B,2
PLEKHB2,2
ENSG00000285819,2
NEK2P4,2
ENSG00000225448,2
NF1P8,2
MED15P8,2
POTEE,2
RNU6-127P,2
ENSG00000290654,2
FAR2P4,2
ENSG00000297317,2
KLF2P4,2
ENSG00000284604,2
ARHGAP42P1,2
ENSG00000284706,2
SSBP3P2,2
RAB6D,2
ENSG00000283303,2
MTCYBP10,2
MTND6P10,2
MTND5P23,2
MTND4P21,2
ENSG00000284003,2
MTND3P18,2
MTCO3P18,2
MTATP6P4,2
MTCO2P18,2
MTCO1P18,2
MTND2P18,2
MTND1P26,2
LINC01120,2
MED15P3,2
ENSG00000276460,2
ENSG00000306208,2
ENSG00000284659,2
GNAQP1,2
NOC2LP2,2
RHOQP2,2
ENSG00000273073,2
MZT2A,2
TUBA3D,2
MIR4784,2
SMPD4BP,2
SMPD4BP,2
CCDC74A,2
ENSG00000297179,2
MED15P4,2
ENSG00000297200,2
ENSG00000286208,2
POTEKP,2
RNU6-617P,2
LINC01087,2
GRAMD4P8,2
LINC03124,2
ENSG00000288031,2
NBEAP2,2
TOMM40P4,2
CDRT15P4,2
CDRT15P3,2
CDRT15P3,2
ENSG00000301672,2
ENSG00000308450,2
ENSG00000274353,2
ENSG00000229203,2
ENSG00000294242,2
ENSG00000232760,2
ENSG00000244337,2
ENSG00000235615,2
ENSG00000306116,2
LINC01945,2
ENSG00000287414,2
ENSG00000226886,2
BNIP3P46,2
ENSG00000225594,2
ENSG00000227745,2
ANKRD30BL,2
RNU6-1132P,2
RNA5-8SP5,2
MIR663B,2
CDC27P1,2
ENSG00000290902,2
ENSG00000230803,2
ZNF285CP,2
ENSG00000309125,2
ENSG00000272769,2
ENSG00000286833,2
FAM201B,2
RNU6-175P,2
ENSG00000310331,2
GPR39,2
YBX1P7,2
RN7SKP103,2
LYPD1,2
ENSG00000230065,2
NCKAP5,2
ENSG00000286068,2
ENSG00000228721,2
NCKAP5-AS1,2
ENSG00000279512,2
NCKAP5-AS2,2
RNU6-579P,2
RN7SKP154,2
NCKAP5-IT1,2
ENSG00000223430,2
RN7SKP93,2
ENSG00000308040,2
ENSG00000301734,2
ENSG00000297218,2
ENSG00000286697,2
ENSG00000299039,2
MGAT5,2
MIR3679,2
ENSG00000289534,2
RNA5SP104,2
EDDM3CP,2
TMEM163,2
ENSG00000297469,2
ENSG00000287463,2
CCNT2-AS1,2
ENSG00000297435,2
VDAC2P4,2
ENSG00000228098,2
ENSG00000297488,2
ACMSD,2
MIR5590,2
CCNT2,2
MAP3K19,2
RAB3GAP1,2
SNORA40B,2
ZRANB3,2
G3BP1P1,2
R3HDM1,2
ENSG00000308733,2
RNU6-512P,2
MIR128-1,2
UBXN4,2
ENSG00000308748,2
LCT,2
Y_RNA,2
LCT-AS1,2
MCM6,2
MANEALP1,2
DARS1,2
DARS1-AS1,2
ENSG00000299516,2
ENSG00000299532,2
ENSG00000301956,2
CXCR4,2
ENSG00000289974,2
ENSG00000304642,2
ENSG00000304665,2
ENSG00000304710,2
ENSG00000304730,2
HNRNPKP2,2
ENSG00000279024,2
ENSG00000305745,2
ENSG00000308974,2
ENSG00000300665,2
UBBP1,2
RN7SKP141,2
ENSG00000305987,2
ENSG00000304503,2
SMC4P1,2
THSD7B,2
ENSG00000310162,2
RNA5SP105,2
Y_RNA,2
ENSG00000298715,2
ENSG00000302506,2
HNMT,2
ENSG00000309081,2
ENSG00000295368,2
SPOPL-DT,2
LINC01832,2
ENSG00000309721,2
RPL15P5,2
YWHAEP5,2
IDI1P1,2
RNF14P1,2
ENSG00000230569,2
SPOPL,2
ENSG00000309742,2
ENSG00000260059,2
LINC02631,2
NXPH2,2
RN7SKP286,2
YY1P2,2
AHCYP4,2
ENSG00000306916,2
ENSG00000287147,2
ENSG00000300475,2
ENSG00000226939,2
ENSG00000308046,2
ENSG00000302228,2
ENSG00000229131,2
SNORA72,2
MRPS18BP2,2
RPL9P13,2
ENSG00000223554,2
RN7SL283P,2
ENSG00000295963,2
LINC01853,2
ENSG00000296490,2
ENSG00000300471,2
MTCO1P44,2
MTND2P19,2
MTND1P27,2
LRP1B,2
ENSG00000277306,2
MIR7157,2
COPRSP1,2
LRRC57P1,2
Y_RNA,2
RNU6-904P,2
RPS16P3,2
ENSG00000299583,2
ENSG00000309979,2
ENSG00000244125,2
ENSG00000297697,2
UBE2V1P14,2
ENSG00000310172,2
RRN3P4,2
ENSG00000303809,2
ENSG00000303845,2
ENSG00000303865,2
KYNU,2
ENSG00000303829,2
SFXN4P1,2
ENSG00000306677,2
ARHGAP15,2
MTCYBP11,2
MTND6P11,2
MTND5P24,2
MTND4P22,2
MTND4LP12,2
MTND3P9,2
MTCO3P5,2
MTATP6P5,2
MTCO2P5,2
ENSG00000306657,2
ENSG00000257284,2
ENSG00000228655,2
ENSG00000283994,2
ARHGAP15-AS1,2
ENSG00000236356,2
ENSG00000295706,2
ENSG00000295690,2
ENSG00000295721,2
Y_RNA,2
ENSG00000307787,2
GTDC1-AS1,2
GTDC1,2
ZEB2,2
ENSG00000283118,2
ENSG00000307107,2
ENSG00000279166,2
ENSG00000307150,2
ZEB2-AS1,2
ENSG00000275372,2
ENSG00000273537,2
ENSG00000277444,2
LINC01412,2
LINC02993,2
ENSG00000305913,2
ENSG00000305976,2
ENSG00000305952,2
ENSG00000308235,2
TEX41,2
ENSG00000299078,2
ENSG00000299044,2
ENSG00000234940,2
ENSG00000299118,2
ENSG00000276706,2
SGCEP1,2
ENSG00000298975,2
LINC01966,2
ENSG00000299009,2
ENSG00000309192,2
ENSG00000235435,2
RPL6P5,2
ENSG00000225107,2
ENSG00000286225,2
ENSG00000226218,2
ENSG00000304069,2
ENSG00000298866,2
ENSG00000302160,2
METAP2P1,2
ENSG00000300879,2
ENSG00000233842,2
ENSG00000279876,2
ENSG00000302944,2
ENSG00000294518,2
RNU7-2P,2
RPL17P12,2
ENSG00000295757,2
OTX2P2,2
PABPC1P2,2
LINC01911,2
ENSG00000304047,2
ENSG00000271583,2
ENSG00000302891,2
ENSG00000287847,2
ENSG00000303821,2
RNU6-692P,2
Y_RNA,2
RNU6-715P,2
ENSG00000308424,2
RNA5SP106,2
ENSG00000229143,2
ENSG00000308638,2
ACVR2A,2
RNU6-1275P,2
ENSG00000223911,2
ORC4,2
MBD5,2
ENSG00000310327,2
ENSG00000281469,2
ENSG00000281772,2
ENSG00000310296,2
ENSG00000212181,2
USP12P2,2
ENSG00000307335,2
ENSG00000307317,2
RPS29P8,2
ENSG00000294568,2
EPC2,2
RNU2-9P,2
UBBP3,2
ENSG00000309130,2
KIF5C-AS1,2
RPS20P13,2
USP8P2,2
KIF5C,2
ENSG00000289474,2
ENSG00000286167,2
ENSG00000296946,2
LYPD6B,2
TXNP5,2
ENSG00000286335,2
ENSG00000298483,2
ENSG00000297297,2
FAM8A3P,2
LYPD6,2
RPL17P13,2
MMADHC,2
MMADHC-DT,2
RNU6-601P,2
LINC01931,2
ENSG00000299519,2
ENSG00000305698,2
ENSG00000286081,2
LINC01818,2
LINC01817,2
ENSG00000306042,2
ENSG00000300770,2
RND3,2
ENSG00000307288,2
ENSG00000302203,2
LINC01920,2
ENSG00000237220,2
ENSG00000232359,2
LINC02612,2
ENSG00000303150,2
ENSG00000295210,2
ENSG00000222031,2
ENSG00000228064,2
ENSG00000304401,2
ENSG00000236885,2
ENSG00000305708,2
ENSG00000294262,2
FABP5P10,2
RBM43,2
NMI,2
ENSG00000301424,2
ENSG00000295625,2
TNFAIP6,2
MIR4773-2,2
MIR4773-1,2
RN7SL124P,2
RIF1,2
NEB,2
ARL5A,2
ENSG00000288066,2
ENSG00000283228,2
CACNB4,2
ENSG00000301828,2
ENSG00000225214,2
ENSG00000299271,2
STAM2,2
ENSG00000304591,2
RPL30P2,2
ENSG00000286234,2
ENSG00000304568,2
Y_RNA,2
FMNL2,2
ENSG00000298252,2
NUDCP1,2
ENSG00000287085,2
ENSG00000270776,2
ENSG00000286207,2
PRPF40A,2
ARL6IP6,2
ENSG00000234932,2
UBQLN4P2,2
ATP5PBP4,2
ENSG00000224612,2
ENSG00000226338,2
ENSG00000306220,2
ENSG00000305850,2
LINC01850,2
RPL23AP29,2
ENSG00000227400,2
TUBAP13,2
ENSG00000200377,2
RPRM,2
ENSG00000301085,2
DNAJA1P2,2
GALNT13,2
PHB1P4,2
GALNT13-AS1,2
ENSG00000238004,2
ENSG00000298255,2
RNA5SP107,2
ENSG00000287900,2
KCNJ3,2
ENSG00000293581,2
ENSG00000305603,2
CBX3P6,2
ENSG00000230991,2
ENSG00000299825,2
RNU6-1001P,2
ENSG00000309901,2
MTCO1P45,2
MTND2P20,2
ATP5F1AP2,2
ENSG00000293112,2
MTND4P28,2
MTND5P30,2
MTND6P9,2
MTCYBP9,2
RNU6-546P,2
ENSG00000305077,2
ENSG00000286679,2
ENSG00000304068,2
ENSG00000301846,2
LINC01876,2
HEBP2P1,2
NR4A2,2
ENSG00000309294,2
ENSG00000310173,2
GPD2,2
LINC01958,2
ENSG00000299347,2
RPLP0P7,2
ENSG00000287048,2
ENSG00000286530,2
ENSG00000299382,2
CDK7P1,2
GALNT5,2
RN7SKP281,2
ERMN,2
FAM133DP,2
CYTIP,2
ACVR1C,2
ENSG00000234584,2
ACVR1,2
UPP2,2
ENSG00000270557,2
RNU6-436P,2
ENSG00000271320,2
MTA3P1,2
RNU6-932P,2
PTP4A1P1,2
ENSG00000304835,2
CCDC148-AS1,2
CCDC148,2
HNRNPDLP2,2
RN7SL393P,2
PKP4,2
ENSG00000289488,2
RPL7AP22,2
PKP4-AS1,2
ENSG00000228586,2
ENSG00000231675,2
DAPL1,2
ENSG00000286621,2
OR7E89P,2
OR7E28P,2
ENSG00000300514,2
OR7E90P,2
RNU2-21P,2
ENSG00000307237,2
TANC1,2
ENSG00000305402,2
BTF3L4P2,2
RNU6-580P,2
GSTM3P2,2
MIR6888,2
ENSG00000296615,2
WDSUB1,2
BAZ2B,2
ENSG00000223642,2
ENSG00000270893,2
CAPZA1P2,2
Y_RNA,2
ENSG00000310412,2
BAZ2B-AS1,2
ENSG00000226266,2
RPS3AP13,2
MARCHF7,2
CD302,2
LY75-CD302,2
ENSG00000287091,2
LY75,2
ENSG00000227055,2
ENSG00000295762,2
PLA2R1,2
ENSG00000299135,2
ITGB6,2
ENSG00000303120,2
LINC02478,2
ENSG00000300196,2
RBMS1,2
MIR4785,2
ENSG00000302735,2
ENSG00000294225,2
ENSG00000307318,2
ENSG00000279844,2
RN7SL423P,2
ENSG00000299704,2
ENSG00000232337,2
TANK-AS1,2
TANK,2
PSMD14-DT,2
LINC01806,2
ENSG00000225813,2
PSMD14,2
MXRA7P1,2
RNA5SP108,2
ENSG00000310102,2
TBR1,2
ENSG00000224076,2
ENSG00000251621,2
SLC4A10,2
ENSG00000280105,2
AHCTF1P1,2
ENSG00000299138,2
ENSG00000238570,2
MTNAP1P1,2
ENSG00000288091,2
KRT18P46,2
RPEP5,2
ENSG00000296511,2
DPP4,2
DPP4-DT,2
ENSG00000309217,2
TIMM8AP1,2
EIF3EP2,2
ENSG00000233397,2
ENSG00000236841,2
GCG,2
FAP,2
ENSG00000304135,2
ENSG00000302459,2
IFIH1,2
GCA,2
KCNH7,2
ENSG00000295084,2
RNA5SP109,2
ENSG00000305701,2
KCNH7-AS1,2
ENSG00000294663,2
ENSG00000294681,2
ENSG00000294636,2
ENSG00000310257,2
ENSG00000300078,2
RPL7P61,2
ENSG00000302578,2
ENSG00000294806,2
RNU6-627P,2
ENSG00000305231,2
ENSG00000305215,2
FIGN,2
ENSG00000237844,2
ENSG00000309554,2
ENSG00000301733,2
ENSG00000308320,2
ENSG00000306510,2
PRPS1P1,2
CYP2C56P,2
ENSG00000303352,2
GRB14,2
ENSG00000277998,2
COBLL1,2
ENSG00000224331,2
SNORA70F,2
ENSG00000236283,2
RNA5SP110,2
SLC38A11,2
RNA5SP111,2
ENSG00000305100,2
SCN3A,2
SCN2A,2
MAPRE1P3,2
ENSG00000288089,2
CSRNP3,2
ENSG00000293576,2
ENSG00000293580,2
ENSG00000307262,2
GALNT3,2
ENSG00000235192,2
ENSG00000229195,2
TTC21B,2
TTC21B-AS1,2
SCN1A-AS1,2
SCN1A,2
Y_RNA,2
RN7SKP152,2
SCN9A,2
SCN7A,2
ENSG00000283657,2
XIRP2,2
ENSG00000225182,2
XIRP2-AS1,2
B3GALT1,2
ENSG00000228222,2
RNU7-148P,2
CTAGE14P,2
B3GALT1-AS1,2
STK39,2
PHF5AP5,2
ENSG00000306224,2
ENSG00000301499,2
RN7SL813P,2
CERS6,2
MIR4774,2
RNU6-766P,2
CERS6-AS1,2
NOSTRIN,2
SPC25,2
G6PC2,2
ABCB11,2
DHRS9,2
ENSG00000297257,2
ENSG00000235321,2
UBE2V1P6,2
LRP2,2
ENSG00000308140,2
BBS5,2
ENSG00000251569,2
KLHL41,2
FASTKD1,2
ENSG00000307322,2
ENSG00000229827,2
PPIG,2
CFAP210,2
ENSG00000226072,2
PHOSPHO2,2
KLHL23,2
ENSG00000206961,2
PTCHD3P2,2
CYB5AP2,2
SSB,2
METTL5,2
UBR3,2
ENSG00000294450,2
NSA2P5,2
RNU6-1006P,2
ENSG00000308085,2
MYO3B,2
ENSG00000301926,2
MYO3B-AS1,2
HMGB1P4,2
ENSG00000213981,2
ENSG00000275414,2
ERICH2-DT,2
LINC01124,2
SP5,2
ENSG00000295294,2
EIF2S2P4,2
ERICH2,2
Y_RNA,2
ENSG00000295315,2
GAD1,2
ENSG00000286611,2
ENSG00000299190,2
ENSG00000286115,2
ENSG00000294856,2
GORASP2,2
TLK1,2
ENSG00000300772,2
ENSG00000303737,2
METTL8,2
ENSG00000303753,2
RPS26P20,2
DCAF17,2
DAP3P2,2
ENSG00000234061,2
RPS15P4,2
CYBRD1,2
RPL21P38,2
DYNC1I2,2
SLC25A12,2
RNU6-182P,2
HAT1,2
METAP1D,2
ENSG00000288958,2
DLX1,2
DLX2,2
DLX2-DT,2
ENSG00000296038,2
ENSG00000296020,2
ITGA6,2
ENSG00000288048,2
ENSG00000295985,2
ENSG00000286557,2
ENSG00000296005,2
ENSG00000232555,2
ENSG00000295966,2
ENSG00000278924,2
ENSG00000226963,2
ITGA6-AS1,2
PDK1,2
Y_RNA,2
ENSG00000310185,2
ENSG00000300766,2
ENSG00000230104,2
RAPGEF4-AS1,2
ENSG00000239041,2
RAPGEF4,2
ALDH7A1P2,2
MAP3K20,2
MAP3K20-AS1,2
ENSG00000293276,2
RPS2P18,2
ENSG00000236391,2
CDCA7,2
ENSG00000296758,2
JPT1P1,2
ENSG00000309536,2
ENSG00000301946,2
CBY1P1,2
PPIAP66,2
ENSG00000270460,2
ENSG00000237016,2
ENSG00000296256,2
ENSG00000296237,2
ENSG00000237617,2
RPL5P7,2
SP3,2
ENSG00000307158,2
ENSG00000289296,2
ENSG00000271151,2
ENSG00000273258,2
ENSG00000294446,2
LINC01960,2
ENSG00000301383,2
ENSG00000301362,2
RPSAP24,2
ENSG00000309041,2
OLA1,2
ENSG00000270799,2
RN7SL65P,2
Y_RNA,2
LRRC2P1,2
HNRNPA1P39,2
LINC01305,2
ENSG00000307106,2
ENSG00000280414,2
SP9,2
CIR1,2
SCRN3,2
GPR155,2
GPR155-DT,2
RPA3P1,2
ENSG00000279884,2
ENSG00000236449,2
RNU6-5P,2
WIPF1,2
WIPF1-AS1,2
ENSG00000309705,2
ENSG00000290018,2
H3P6,2
CHRNA1,2
ENSG00000309691,2
CHN1,2
ENSG00000304260,2
RNU6-763P,2
RNU6-1290P,2
RPL21P31,2
ATF2,2
ENSG00000277948,2
ENSG00000229750,2
MIR933,2
ENSG00000293891,2
ATP5MC3,2
Y_RNA,2
ENSG00000301915,2
RPS15AP14,2
ENSG00000297843,2
ENSG00000229066,2
ENSG00000305006,2
ENSG00000289349,2
ENSG00000309421,2
ENSG00000309406,2
EXTL2P1,2
ENSG00000229779,2
LNPK,2
ENSG00000307374,2
ENSG00000305042,2
EVX2,2
ENSG00000309788,2
HOXD13,2
HOXD12,2
HOXD11,2
HOXD10,2
HOXD-AS2,2
HOXD9,2
ENSG00000298646,2
HOXD8,2
HOXD3,2
MIR10B,2
HOXD4,2
HAGLR,2
ENSG00000272729,2
ENSG00000309756,2
HAGLROS,2
HOXD1,2
MIR7704,2
ENSG00000279160,2
ENSG00000218175,2
RPSAP25,2
ENSG00000307547,2
MTX2,2
PPIAP67,2
LINC01117,2
NRAL,2
ENSG00000306098,2
ENSG00000236231,2
ENSG00000306034,2
ENSG00000306156,2
MIR1246,2
LINC01116,2
RNU6ATAC14P,2
ENSG00000230552,2
FUCA1P1,2
RPL29P8,2
ENSG00000279205,2
ENSG00000227098,2
ENSG00000306121,2
ENSG00000303534,2
RNU6-187P,2
ENSG00000229337,2
ENSG00000308133,2
RNA5SP112,2
ENSG00000308115,2
STUB1P1,2
Y_RNA,2
KRT8P40,2
HNRNPA3,2
MIR4444-1,2
NFE2L2,2
DNAJC19P5,2
MIR3128,2
ENSG00000222043,2
ENSG00000213963,2
ENSG00000271825,2
ENSG00000271996,2
MIR6512,2
H3P7,2
ENSG00000238295,2
AGPS,2
IFT70B,2
ENSG00000307295,2
IFT70A-AS1,2
IFT70A,2
PDE11A,2
PDE11A-AS1,2
ENSG00000307773,2
ENSG00000236664,2
API5P2,2
SDHDP5,2
RNU6-629P,2
CYCTP,2
ENSG00000227241,2
RBM45,2
RNU5E-9P,2
OSBPL6,2
CHROMR,2
PRKRA,2
PJVK,2
NUDCP2,2
FKBP7,2
PLEKHA3,2
TTN-AS1,2
TTN,2
ENSG00000270956,2
ENSG00000270277,2
ENSG00000279598,2
ENSG00000271011,2
ENSG00000270574,2
ENSG00000271141,2
ENSG00000271401,2
ENSG00000267784,2
ENSG00000287149,2
CCDC141,2
RNU7-104P,2
RPS6P2,2
SESTD1,2
ENSG00000308828,2
ENSG00000237477,2
ENSG00000304448,2
RAD52P1,2
ENSG00000301845,2
ENSG00000301860,2
ZNF385B,2
ENSG00000302405,2
TXNL4AP1,2
MIR1258,2
ENSG00000304992,2
ENSG00000280636,2
ENSG00000202216,2
CWC22,2
ENSG00000308224,2
ENSG00000295580,2
ENSG00000270289,2
ENSG00000304108,2
ENSG00000225258,2
SCHLAP1,2
ENSG00000279559,2
FTH1P20,2
RPL27AP3,2
UBE2E3,2
UBE2E3-DT,2
ENSG00000238171,2
LINC01934,2
ENSG00000301526,2
MIR4437,2
ENSG00000289389,2
ENSG00000301503,2
ENSG00000305978,2
ENSG00000226681,2
ENSG00000307562,2
ITGA4,2
CERKL,2
NEUROD1,2
ENSG00000299546,2
ENSG00000300316,2
ENSG00000234595,2
ENSG00000225570,2
SAP18P2,2
RNU6ATAC19P,2
ENSG00000303587,2
ITPRID2-DT,2
ITPRID2,2
PPP1R1C,2
KRT18P29,2
RNA5SP113,2
ENSG00000294180,2
PDE1A,2
ENSG00000287536,2
RN7SL267P,2
ENSG00000298873,2
DNAJC10,2
RPL31P15,2
Y_RNA,2
FRZB,2
RNU6-1122P,2
NCKAP1,2
Y_RNA,2
ENSG00000308310,2
ENSG00000221498,2
KRT8P10,2
DUSP19,2
ENSG00000224643,2
NUP35,2
ENSG00000272800,2
ENSG00000287621,2
LIN28AP1,2
CACYBPP2,2
ENSG00000308284,2
ENSG00000286879,2
ENSG00000234172,2
ENSG00000286807,2
ENSG00000286152,2
ENSG00000286980,2
MIR548AE1,2
ENSG00000283839,2
ZNF804A,2
ENSG00000299447,2
RPL23AP33,2
ENSG00000310088,2
ENSG00000310103,2
ENSG00000286797,2
ENSG00000304073,2
ELF2P4,2
FSIP2-AS1,2
U8,2
ENSG00000300205,2
FSIP2,2
ENSG00000308032,2
ENSG00000287129,2
RPL21P32,2
LINC01473,2
ENSG00000226410,2
RPL23AP35,2
ENSG00000259915,2
MED28P3,2
ZC3H15,2
DPRXP1,2
ENSG00000307901,2
ITGAV,2
ENSG00000227227,2
FAM171B,2
ZSWIM2,2
ENSG00000300324,2
IMPDH1P7,2
CALCRL-AS1,2
RN7SKP42,2
RNU6-989P,2
CALCRL,2
ENSG00000307603,2
GAPDHP59,2
ENSG00000302285,2
TFPI,2
ENSG00000295447,2
LINC01090,2
ENSG00000297148,2
ST13P2,2
ENSG00000300562,2
ENSG00000289205,2
ENSG00000213115,2
RNA5SP114,2
GULP1,2
ENSG00000310134,2
MIR561,2
ENSG00000310116,2
ENSG00000223523,2
ENSG00000293899,2
DIRC1,2
ENSG00000302543,2
ENSG00000304419,2
COL3A1,2
MIR1245A,2
MIR1245B,2
MIR3606,2
ENSG00000295704,2
COL5A2,2
ENSG00000228073,2
MIR3129,2
ENSG00000297404,2
ENSG00000288866,2
KRT18P19,2
WDR75,2
KDM3AP1,2
ENSG00000294042,2
ENSG00000287418,2
ENSG00000309147,2
ENSG00000309131,2
SLC40A1,2
ENSG00000276828,2
ASNSD1,2
ASDURF,2
ENSG00000286165,2
ENSG00000298137,2
ANKAR,2
OSGEPL1,2
OSGEPL1-AS1,2
ENSG00000273240,2
ORMDL1,2
PMS1,2
ENSG00000300477,2
C2orf88,2
TERF1P6,2
HNRNPCP2,2
RNF11P1,2
MSTN,2
ENSG00000300493,2
HIBCH,2
INPP1,2
MFSD6,2
ENSG00000309564,2
ENSG00000290089,2
NEMP2,2
NEMP2-DT,2
RN7SKP179,2
ENSG00000284052,2
NAB1,2
ENSG00000228509,2
GLS,2
STAT1,2
RAB1AP1,2
ENSG00000230686,2
STAT4-AS1,2
STAT4,2
ENSG00000288064,2
ENSG00000300654,2
RNU6-959P,2
ENSG00000280083,2
HMGB1P27,2
ENSG00000305539,2
MYO1B-AS1,2
ENSG00000305521,2
MYO1B,2
