HGNC symbol	Chromosome/scaffold name
RNU7-99P	16
SMIM30	7
RNU6-457P	16
RNU6-328P	16
MTDHP4	19
MT4	16
PPRC1	10
HSF2	6
ZNF431	19
COX6A1P6	7
MT2A	16
TRBV4-2	7
CDHR3	7
PTPN13	4
MT1E	16
RNFT1P3	17
KRT8P19	12
BNIP3P30	19
KRT77	12
HNRNPA1P19	17
MC2R	18
ERVK-28	19
LMF2	22
OLA1P2	17
BNIP3P33	19
SCDP1	17
IL3	5
VN1R91P	19
BNIP3P29	19
RNU6-1178P	17
RPL36AP49	18
RNASEH1P1	17
SPECC1P2	17
ZNF98	19
ZNF519	18
MT1M	16
LINC02097	17
TINAG	6
SOX9	17
GAS2L3	12
MT1A	16
ABITRAM	9
PSMC1P6	3
MTDHP5	19
BNIP3P40	19
SPPL2C	17
ZNF717	3
VN1R85P	19
ZNF92P2	19
BNIP3P38	19
MT1CP	16
MAPT-IT1	17
ZNF730	19
MT1B	16
NOLC1	10
STH	17
ARHGAP26	5
MIR6165	17
FRG2LP	18
CTNNAL1	9
HAPLN4	19
BAIAP2L1	7
CLUL1	18
WDR82P1	3
HTR1E	6
PPFIA2-AS1	12
MT1F	16
UNC93B3	3
OSBPL9P1	3
SRRM1P2	3
RPL34P34	19
MTDHP3	19
TBX18	6
SGK2	20
NDUFA5P5	3
ZNF728	19
RARRES2P1	3
HYDINP1	3
NCAPH2	22
MT1X	16
ADAMTS9-AS1	3
SPOP	17
BNIP3P37	19
RPL36AP51	19
FMC1-LUC7L2	7
PNO1	2
SNORD8	14
BRI3BPP1	19
EIF4EBP1P1	14
RPS4XP20	19
MIR32	9
RN7SL650P	14
MIR6856	9
RAB2B	14
QRFP	9
SUMO2P14	7
CRYM	16
FIBCD1	9
TFEC	7
AGGF1P3	3
PDCD2L	19
TM7SF3	12
HDAC2	6
EPHA3	3
PPIAP64	2
PRDM12	9
PNPT1	2
RNU6-366P	14
PPIAP58	19
VN1R92P	19
ELOVL3	10
IER5L	9
SERPINB10	18
SLC24A4	14
RN7SL159P	9
CHST8	19
TNFRSF11A	18
IER5L-AS1	9
AK3P5	10
MTND4LP11	10
VN2R3P	9
RPL7AP53	10
RBM17P1	9
PITRM1-AS1	10
IGSF6	16
RN7SL640P	9
SPATA31A1	9
PRSS37	7
RNU6-687P	10
NEFMP1	10
MIR548F1	10
GAPDHP21	10
ZNF723	19
RNU6-1005P	16
SKP1P3	9
FKBP4P2	9
RNU6-196P	16
SDR42E1P1	9
ATP5F1AP8	9
RBPJP5	9
RPL21P98	12
RPL23AP68	12
RN7SL763P	9
PITRM1	10
MTND6P25	11
RPL7AP42	7
MEP1AP1	9
HIBADH	7
UQCRC2	16
RNU6-1269P	9
SLN	11
CNN2P2	9
SLC46A2	9
RPL17P44	18
CCT2	12
ACTBP9	18
ZCCHC2	18
KAT14	20
SLC46A2-AS1	9
MUPP	9
PDGFD	11
SLC31A2	9
OR1K1	9
IMPG2	3
KRT18P67	9
RC3H2	9
OSBPL9P3	11
SCGB3A2	5
ARMC10	7
PPP2R1B	11
PSMA3	14
LINC02836	6
SCO2	22
SLC35G4	18
GABRA1	5
MIR7153	18
ASNSP6	18
MRPS17P3	3
TYMP	22
CHMP1B	18
HSPE1P19	3
TGM3	20
CLUHP10	3
CHMP1B-AS1	18
TSHZ1	18
TUBBP11	3
EZRP1	3
LINC02070	3
TGM6	20
LRRTM4-AS1	2
GAD3P	18
ELOBP3	2
ROCK1P1	18
TPT1P11	2
TBC1D23	3
NPIPB1P	18
BCLAF1	6
REG3G	2
MBD1	18
CYCSP19	7
SNRPB	20
PRELID3BP10	7
PARP12	7
DMKN	19
SNORD90	9
ZBTB6	9
ZBTB26	9
LINC03050	2
RABGAP1	9
REG1A	2
TPRKBP2	16
RNY1P10	16
SBK1	16
MIR6862-1	16
CDC37P2	16
GEMIN6	2
SNORA71E	20
RNY3P12	10
SNORA60	20
NPAP1P2	10
RALGAPB	20
PGGT1BP2	10
BMS1P21	10
SFTPD	10
LINC01809	2
SMIM7P1	2
APPL2	12
HMGB1P14	14
LINC00216	14
RNU6-341P	14
ASB3	2
PODXL	7
SFTPD-AS1	10
IL27	16
ZNRF2P3	10
DPY19L2P5	10
ARID4A	14
C1DP3	10
TMEM254	10
SGF29	16
RNY1P15	9
MIR600HG	9
STRBP	9
TOMM70	3
TMPRSS5	11
MTCO3P41	7
DYNC2I1	7
SLC35B1	17
CDC37P1	16
MIR6862-2	16
TUFM	16
MTCO1P6	3
KLHDC7B	22
SYCE3	22
RPL22P18	10
CHKB-CPT1B	22
SENP7	3
MACROH2A2	10
MIR4721	16
MKRN1	7
RABEP2	16
MTND6P7	2
EPAS1	2
CHKB	22
PCNPP1	12
TMCC3	12
GGTA2P	12
MAP1LC3B2	12
SZRD1P1	12
GXYLT1	12
NPFFR1	10
FAM117A	17
MIR600	9
MLLT10	10
RNU6-820P	9
SNRPGP18	12
KLRG2	7
RAB21	12
LSM1P1	9
GNAI1	7
FXN	9
ADD2	2
TOMM20L	14
CD19	16
TJP2	9
TIMM9	14
CCDC38	12
MTATP6P9	4
MAPK8IP2	22
GLRA3	4
MIR548O2	20
RPS3P2	20
SLC32A1	20
RPL12P22	5
GFPT2	5
ACTR5	20
NXPH4	12
SRP14P3	17
RNU6-1313P	17
DLX3	17
SH2B3	12
RN7SKP173	20
CNBD2	20
KIAA0586	14
ELMOD1	11
JADRR	4
TARS2P1	4
CEP131	17
RPL31P26	4
LINC02431	4
ARSA	22
ZNF740	12
HMGN2P27	5
RPL7AP33	5
NFATC2IP-AS1	16
MIR4517	16
ZSWIM5P3	4
BOD1	5
PIGAP1	12
LINC00615	12
SH3RF1	4
SPNS1	16
NR1H4	12
SLU7	5
COL20A1	20
TRBV6-2	7
STRIP2	7
DSCAML1	11
DCLK2	4
DLX6	7
NPM1P10	6
GAPDHP73	6
ATP10B	5
ACTR3P3	3
CMSS1	3
GNGT1	7
ADGRG6	6
POT1	7
EPC1	10
TMEM191C	22
WFDC10B	20
KCMF1	2
NIT2	3
RANBP17	5
MIR1257	20
RPL17P48	20
MIR3195	20
ADAM20P2	4
TAF4	20
EEF1A1P21	4
LINC02512	4
TSPAN5	4
BCL11A	2
RAB36	22
DUSP12P1	3
C20orf202	20
NDUFAF8	17
NDUFA4P2	3
ARHGAP40	20
TIMM23B	10
RPL21P106	12
SNX5P2	12
WFDC8	20
LINC02392	12
CABCOCO1	10
SLC38A10	17
HAUS8P1	12
MSANTD7	10
CCNB1IP1P2	20
CBLB	3
H1-0	22
CLDN5	22
PIGT	20
NUTM2D	10
FNIP2	4
FAM227A	22
OSBPL8	12
AP3M1	10
SLX1B-SULT1A4	16
ARHGEF17	11
MIR3680-2	16
SPN	16
EGFL7	9
RIMBP3C	22
C22orf31	22
MIR4740	17
MIR3186	17
NPY1R	4
SMG1P2	16
RNA5SP493	22
MPPE1P2	22
PPM1F	22
HERC4	10
FAAP100	17
SLC7A5P1	16
TMSB10	2
TAOK2	16
KMT5AP2	2
DRD5P1	2
RPL37P10	2
RPL12P18	2
LYARP1	2
RPL12P19	2
TMA16	4
SUCLA2P2	2
RPL26P13	2
MRPL19	2
SMARCE1P1	11
TNFRSF13B	17
FTH1P16	11
FUT9	6
HNRNPA1P60	11
ARL6IP1P3	11
SMCO4	11
CALHM6	6
TOP3B	22
BMP5	6
LSM3P3	2
PAIP2B	2
P4HA3	11
TSEN2P1	4
FAM136FP	6
MPRIP-AS1	17
FAM83B	6
RNU6-767P	17
RN7SL775P	17
FABP1	2
PLD6	17
COL10A1	6
MIR126	9
DIPK1B	9
FLCN	17
SNORA17B	9
MOXD1	6
SNORA17A	9
EVA1A-AS	2
ANKRD11P1	2
ZNF863P	2
LCN10	9
ERHP1	7
PDLIM5	4
MTCYBP7	2
PKDCC	2
RPL31P36	7
BMT2	7
HIRIP3	16
PPP1R2P6	7
TRBV7-2	7
ACTG1P24	17
COL26A1	7
ASCC3	6
REG1B	2
COPS3	17
LCN6	9
MRPL50P1	2
ANAPC1P3	2
TCF7L1	2
LNP1	3
INO80E	16
FEZF2	3
METTL5P4	11
ZNF619P1	7
RPL21P76	7
CCZ1P1	7
MIR6722	9
LCN15	9
TRBV9	7
SKP1P1	7
GUCA1C	3
PAICSP6	7
CRLF3P3	2
TRBV8-1	7
RPS2P17	2
RCC2P3	7
CLNS1A	11
EEF1B2P6	7
RPL17P27	7
CHMP4AP1	2
NDUFB4P7	2
DHFRP3	2
CCDC12P1	2
ATP6V0A4	7
ATP6V1G1P3	9
RBX1P1	2
FTMT	5
TMEM141	9
ARMC10P1	3
H3P12	3
NSG2	5
ALCAM	3
GALNT14	2
CCDC183	9
IGLVI-70	22
IGLV4-69	22
IGLVI-68	22
IGLV10-54	22
IGLV10-67	22
IGLVIV-66-1	22
IGLVV-66	22
IGLVIV-65	22
IGLVIV-64	22
IGLVI-63	22
IGLV1-62	22
HSBP1P1	14
IGLV8-61	22
CCDC183-AS1	9
HNRNPCP1	14
RPL9P5	14
ABHD17AP5	22
C14orf180	14
IGLV4-60	22
SOCS2P2	22
IGLVIV-59	22
IGLVV-58	22
BMP6P1	22
RABL6	9
IGLV6-57	22
IGLVI-56	22
IGLV11-55	22
IGLVIV-53	22
TOP3BP1	22
BMS1P20	22
LINC02524	6
IGLV5-52	22
ZFYVE21	14
IGLV1-51	22
PPP1R14C	6
IGLV1-50	22
CCDC137P1	3
ASH2LP3	22
IGLV9-49	22
BRD7P7	3
TUBB4BP7	6
RAP1BP2	3
NR3C1	5
IGLV5-48	22
RPL14P2	3
IGLV1-47	22
ASH2LP2	22
IGLV7-46	22
STX3	11
IGLV5-45	22
DOC2A	16
EYS	6
IGLV1-44	22
IGLV7-43	22
IGLVI-42	22
EIF4E3	3
IGLVVII-41-1	22
IGLV1-41	22
IGLV1-40	22
ASH2LP1	22
IGLVI-38	22
IGLV5-37	22
IGLV1-36	22
ASH2LP4	22
IGLV7-35	22
PIP4P1	14
NT5M	17
CCDC157	22
MTND4P3	7
TRBV5-2	7
CAPZA1P5	7
NCAPG2	7
RPL13P12	17
TSEN15P1	17
MED9	17
NCLP1	9
MIR4292	9
CIMAP1B	22
RASD1	17
PHPT1	9
RPL27	17
UBE2N	12
SHISA8	22
JOSD1	22
DAAM1	14
SSX2IPP1	3
ZNF90P1	3
MXI1	10
ALG10	12
COX6CP6	3
ST13P14	3
MAMDC4	9
RPS10P10	3
TMEM158	3
TAFA4	3
B4GALNT2	17
HMGN2P9	22
CNOT11	2
SULT4A1	22
JHY	11
SCAF11	12
TMEM39A	3
TACR1	2
FDX1	11
TMEM132E	17
RPSAP42	6
PPM1B	2
RFPL4B	6
CCDC198	14
EDF1	9
IFI35	17
KRT8P35	3
TRIM29	11
HESX1	3
PNPLA5	22
PPP4C	16
EFHC1	6
MIR4479	9
UBE2Q2P9	3
PLXNC1	12
ENTR1	9
GAPDHP50	3
MYH9	22
TIMMDC1	3
NXPH3	17
CYB5D2	17
MTND6P17	4
LRAT	4
RNU6-346P	18
ZNF236	18
SLC43A2	17
ING2	4
GPHN	14
IP6K1	3
FSTL5	4
ABCD1P5	2
MRPS9	2
INPP5E	9
CIB4	2
C9orf163	9
DZIP3	3
FSD1L	9
EFCAB10	7
C12orf75-AS1	12
MYF6	12
CTBP2P5	2
ATP1B3P1	2
LDHAP3	2
GGT8P	2
MTFR2P1	2
LINC01867	2
YPEL3	16
CLEC2L	7
PNPP1	2
METAP2	12
PSAT1P2	2
SLC9A2	2
TRBV6-4	7
TRBV4-1	7
MPRIP	17
TRMT112P8	22
RASD2	22
SSBP1	7
BTNL8	5
RPS4XP12	11
MB	22
PKNOX2-DT	11
HECTD2	10
RPL26P35	18
RPL31	2
ARHGAP10	4
ANKRD20A5P	18
RALGAPA1P1	9
TAL2	9
ARHGEF12	11
RNU6-316P	18
RHOT1P1	18
CYP4F35P	18
GDPD3	16
TERF1P2	18
CDK20	9
FEM1AP2	18
TUBB8B	18
SYT4	18
DPPA2	3
PTGR3	18
APOL6	22
RN7SL39P	18
DLGAP1-AS3	18
MAPK3	16
MIR6718	18
RNU6-831P	18
GAPDHP66	18
RABGGTBP1	3
METTL17	14
LCORLP1	3
MRPS16P3	22
ELOCP27	18
HMGB1P36	3
APOL5	22
DLGAP1	18
NDUFA9P1	22
APOL2	22
ADK	10
PLA1A	3
TMEM131	2
OR2Q1P	7
HIPK2	7
LIFR	5
MIR6819	22
RPS15AP38	22
SEC14L6	22
AGTPBP1	9
MON2	12
NFYBP1	3
IFIT6P	10
GPR27	3
IFIT1B	10
UQCRFS1P2	7
SLC16A1P1	7
IFIT1	10
KIAA1671	22
TAS2R3	7
TEX55	3
LINC01179	4
EFCAB10-AS1	7
EEF1A1P10	7
SLC16A12	10
PSMC1P3	7
MTND2P33	4
WBP1P2	2
FABP5P12	4
TSPAN12	7
RNF149	2
ENPP6	4
RPL15P14	10
ANAPC16	10
CDCP1	3
RPA3P2	6
TAAR6	6
PLN	6
MAN1A1	6
FTH1P26	6
DDIT4	10
STMN3P1	22
RWDD4	4
CRYBB3	22
RNU6-805P	10
SNX19P4	10
RNA5SP305	10
CD80	3
GOPC	6
RN7SKP241	10
PRPF38AP2	10
HACD1	10
TRBV3-1	7
GCFC2	2
TRBV7-3	7
RABGEF1P2	7
CRYBB2	22
UBL5P3	3
TRBV5-1	7
RPS26P21	3
BRI3	7
STAM-DT	10
C3orf85	3
STAM	10
RASA1	5
PRMT5P1	4
RPL21P48	4
CFAP44	3
TMEM184C	4
CSF2RB	22
YBX1P2	7
AKR1B15	7
IZUMO3	9
CDK19	6
GSC	14
MTCO2P9	4
TRBV8-2	7
RBBP4P5	14
KIAA1958	9
OR10G1P	14
UBE2NP1	14
TRAV1-1	14
IL15	4
OR10G2	14
TRAV1-2	14
ARL6IP1P1	14
SLC37A3	7
TRAV2	14
TRAV3	14
TRAV4	14
TMEM236	10
TRAV5	14
RPL4P1	14
BCL2L2	14
TBRG1	11
GTPBP4	10
BOLA2B	16
ZFP37	9
OR7E66P	3
ACOX2	3
SLX1A-SULT1A3	16
HMGN2P2	14
GRK3	22
MSANTD3	9
TSHR	14
PLSCR3	17
LMBRD1	6
DCC	18
OLFM1	9
CD2BP2	16
DMC1	22
CAPZBP1	2
RPL21P36	2
IDI2	10
FBLP1	4
DNAH6	2
TBC1D10B	16
ASS1P8	4
RNA5SP310	10
ANXA8L1	10
MYL12BP2	4
NPY5R	4
PPIAP15	3
NDUFB2P1	4
VN1R76P	18
MIR4528	18
RPL29P32	18
SNRPGP2	18
SPMIP2	4
CUPIN1P	18
DYNAPP1	18
IGSF11	3
MAPRE2	18
WWC2-AS1	4
MTND1P22	4
TLL1	4
GPR139	16
ZCCHC7	9
SULT1A4	16
SELENOO	22
TMEM256-PLSCR3	17
GPRASP3P1	14
RPL17P3	14
NMNAT1P1	14
HNRNPA1P33	10
NPY4R	10
GTF2A1	14
TMEM256	17
LAPTM4A	2
BUB3P1	7
RPL7P32	7
STOX1	10
TRPC6P8	7
TAS2R6P	7
CMTM7	3
SCUBE1	22
NLGN2	17
CPED1	7
LINC02697	11
RPS29P12	5
RPS27P20	11
MRPL22	5
RPL37P12	2
SIAE	11
KRCC1	2
SPEM1	17
ZNF397	18
GGCTP3	2
SNORA79	14
DYNLL1P1	14
RNU6-697P	10
FAM110C	2
UNGP3	14
SPEM2	17
DYNLL1P2	14
GLG1	16
DDX50	10
RTL1	14
RPL22P11	2
EIF2S1	14
PRKACG	9
OTX1	2
SPEM3	17
TMEM102	17
MORC1	3
SCARF2	22
FGF11	17
ZNG1C	9
ZSCAN30	18
UBXN2A	2
TMEM232	5
PLEK2	14
PHB1P16	11
MARCKS	6
CRTAM	11
SMPDL3A	6
ZNF24	18
MAP9	4
TCF7L1-IT1	2
NKAIN1P2	2
CHRNB1	17
DBF4P3	2
OR11H1	22
MIR5694	14
BATF	14
ALK	2
SLC2A11	22
LUC7L2	7
NDUFS5P1	6
FLVCR2	14
PPP1R14BP5	6
BARX2	11
ZNF396	18
TRAPPC3L	6
SLC18B1	6
CDH23-AS1	10
C10orf105	10
RPL7AP67	18
VSIR	10
INO80C	18
RPL23AP62	11
MIR7152	10
FEZ1	11
RPL7P29	6
LINC00242	6
CDH23	10
ALDH7A1	5
TNFRSF21	6
ZFAND2AP1	3
MAGI1-IT1	3
ADIG	20
IFT57	3
SUMO1P1	20
MIR4756	20
CYP24A1	20
MRO	18
TMEM88	17
ALDH8A1	6
PRSS58	7
CYB5D1	17
RPL10P7	3
DUX4L26	3
SNX4	3
SCARNA21	17
NDUFB9P2	7
PTMAP10	7
TRAPPC1	17
MYO1G	7
RNA5SP387	14
TTLL5	14
AADAT	4
BCAS1	20
CNTROB	17
RNGTT	6
C16orf95	16
SLC17A6	11
ILRUNP1	2
DUXAP1	2
B4GALT4	3
MRTFB	16
TGFA	2
HNRNPA3P16	18
RPL17P46	18
ME2	18
TENM4	11
AKR1D1	7
MTCYBP36	6
RPL32P16	6
BTF3P10	6
MEMO1P2	6
SRSF7	2
MTCO3P31	6
ATP5MGP2	6
C11orf98P2	6
RPL13AP15	6
TAAR2	6
TRPC6P5	11
LINC01395	11
NDUFAF4	6
ADAT2	6
UBASH3B	11
ING3	7
POPDC3	6
TAF9P3	19
WTIP	19
MTATP6P25	6
RPL12P23	6
MTHFD2P4	4
DSE	6
ADAM29	4
EIF3CL	16
ERG28	14
GUCY2D	17
ZNF565	19
TMEM225	11
FASTKD5	20
DYNLL1P4	12
TP53RK	20
DAZAP2	12
GPATCH2L	14
PRPF6	20
ALOX15B	17
SPAG4	20
STT3A	11
ZNF469	16
TMEM143	19
PHB1P1	6
PDSS2	6
RNU7-38P	10
PPIF	10
EIF3C	16
TMEM242	6
SS18L2P2	18
ASB5	4
RSL24D1P9	18
LDHAP7	2
RIOK3	18
SMKR1	7
CIMIP2C	2
RPL7P43	12
ZCCHC24	10
TRBV5-3	7
ACTG1P9	6
ZP3P2	7
CSRP2	12
TAS2R5	7
TPRX1P1	10
MTCYBP39	2
RPS12P18	10
TRBV6-1	7
SFTPA2	10
TRBV2	7
ZNF334	20
ATG5	6
WNT16	7
RPS4XP23	19
PPP1R21	2
ZNF737	19
RPSAP29	3
CCDC137P2	3
COPS8P2	3
IFT43	14
HSPBAP1	3
TMEM229A	7
NDUFB5P1	4
HMGN1P18	7
SPATA4	4
MTCO1P55	7
BPGM	7
RPS26P55	19
GSS	20
RAB4B-EGLN2	19
UPK1B	3
ALOXE3P1	17
LINC02504	4
MTCO1P9	4
LINC02477	4
SNX6P1	19
ALOX12B	17
AGK	7
NAF1	4
MBL3P	10
URI1	19
SFTPA3P	10
TTC28	22
SFTPA1	10
GLULP5	12
PLEKHH1	14
SOCS2	12
RMC1	18
MIR4314	17
HES7	17
CLDN24	4
MARK2P4	4
SPCS3-AS1	4
GSTT4	22
ARFIP1	4
MIR6883	17
BPIFC	22
TMEM107	17
EEA1	12
C5orf47	5
RPL29P33	19
HSPA8P9	3
KCTD17	22
ZNF428	19
TRAT1	3
SNORD118	17
MIR4521	17
LINC02679	10
BORCS6	17
BEND3P3	10
PIGH	14
NKX2-5	5
WAPL	10
RHPN2	19
SC5D	11
AURKB	17
TIMMDC1-DT	3
MAGI1-AS1	3
ADRA1B	5
RFKP2	3
NPM1P17	3
RPL27P9	3
BFSP2	3
RPL7P21	5
RPL6P32	5
PTGER4	5
NPC1	18
ARG2	14
ARHGEF37	5
ANAPC1P5	2
RSL24D1P2	2
RPLP0P8	3
ADM2	22
MRAS	3
NLN	5
RIC8B	12
SPATA19	11
HYMAI	6
MTHFD2P2	6
EGLN2	19
PERP	6
MIOX	22
VTI1B	14
RNU6-780P	10
TSGA10	2
WAPL-DT	10
UST	6
CYP2C58P	10
RPL7AP52	10
CYP2C9	10
ULBP3	6
MTND4LP19	6
TINAG-AS1	6
ATF1P1	6
RPL21P69	6
COX7A2P1	14
RNA5SP386	14
AKAP12	6
KIRREL3	11
RDH11	14
RPL35AP12	4
NUDT19P3	6
RAET1L	6
TENM3	4
MTND4P20	10
CYP2C59P	10
CYP2C60P	10
CYP2C8	10
CADM4	19
ANKRD29	18
TTK	6
ARL2BPP6	5
STOX2	4
TMEM69P2	5
FAM3D	3
DRD1	5
CYCSP30	12
SIPA1L3	19
ARPP19P1	5
E2F7	12
INSIG1	7
SIL1	5
SPCS3	4
RPS10P27	18
KIAA0895LP1	18
ADGRA3P1	18
SBF1	22
RDH12	14
CHORDC1P4	18
BMPR1AP2	11
SPATA31A5	9
CBX3P2	18
TRIML1	4
CXADRP3	18
PFAS	17
RPLP0P12	18
ELOA3CP	18
RPL6P27	18
LRRC37A7P	18
OACYLP	18
MIR499A	20
MIR499B	20
TRPC4AP	20
PTBP3	9
ZNF271P	18
IMPDH1P3	7
RPL7P59	7
POLR2DP2	7
RN7SL369P	14
RPL21P9	14
DSC2	18
PAWRP1	10
EDNRA	4
RPS3AP36	10
ACTR3B	7
ALDH18A1	10
RN7SL213P	14
IGBP1P1	14
RNF7	3
RNU7-93P	14
EI24	11
PHKBP2	14
RPL29P3	14
NKX2-8	14
RN7SKP257	14
PAX9	14
HSPE1P4	12
TMTC3	12
PIGQ	16
SF3B4P1	14
ZNF507	19
PALS1	14
PDIA5	3
ENTPD1	10
ATP6V1D	14
EEF1GP2	5
RNU6-407P	20
HMGB1P1	20
MTND2P5	7
CENPNP1	2
CNOT6	5
MTND1P29	2
NPAS2-AS1	2
SLC25A35	17
CTCFL	20
ST6GAL2-IT1	2
AKR1B1	7
MFSD9	2
FKTN	9
SPOCK3	4
MON2-AS1	12
WSCD2	12
PLAUR	19
SLC35A5	3
LOXL4	10
RANGRF	17
TUBB8P2	6
HMGB3P19	6
HSPD1P10	6
MTCO1P56	6
RPS12	6
MIR1287	10
MIR4685	10
LINC02620	10
GJB7	6
NEURL1B	5
SLC5A7	2
SORCS3	10
ARHGEF15	17
ILDR1	3
CNKSR3	6
MCMBP	10
ZFYVE16	5
SRP54	14
RPL13AP21	12
SLC5A8	12
IL1B	2
ODF4	17
ATP2A1	16
CFAP54	12
TMEM108-AS1	3
MIR4682	10
NACAP2	10
EI24P4	7
RPL26	17
CH25H	10
TMEM213	7
DIMT1P1	3
LIPA	10
ESYT3	3
TRBV1	7
TRIM24	7
FBXO10	9
DPY19L3	19
CRIM1	2
FOXO3	6
RPS27P23	12
RNU7-43P	17
PPIAP52	17
CDC40	6
NUP37	12
CCDC42	17
TOMM5	9
DNAJB6P1	11
PPP1R10P1	11
MFSD6L	17
PIK3R6	17
TCTN3	10
TRBV7-1	7
RAB1C	9
FRMPD1	9
FAM118B	11
KDM7A	7
IFITM3P5	12
SUCLG1	2
LTA4H	12
STAG1	3
MACC1	7
NTN1	17
DYNLT1	6
NLRP4	19
STX8	17
AKR1B10	7
RN7SKP171	9
TRMT10B	9
RPS12P4	2
PPIAP63	2
OPRM1	6
IGHV4-39	14
EML4	2
IGHV7-40	14
IGHVII-40-1	14
IGHV3-41	14
HOMER2P1	14
IGHV3-42	14
IGHV3-43	14
BTNL3	5
IGHVII-43-1	14
IGHVIII-44	14
LINC00221	14
RPL21P73	7
EIF4EP4	7
DPY19L4P2	7
IGHVIV-44-1	14
IGHVII-44-2	14
IGHV1-45	14
FMC1	7
IGHV1-46	14
IGHVII-46-1	14
IGHV3-47	14
IGHVIII-47-1	14
IGHV3-48	14
IGHV3-49	14
IGHVII-49-1	14
IGHV3-50	14
IGHV5-51	14
CHCHD3	7
IFIT3	10
SOX30	5
IGHVII-51-2	14
IGHV3-52	14
IGHV3-53	14
CFAP52	17
IGHVII-53-1	14
IGHV3-54	14
IGHV4-55	14
IGHV7-56	14
IGHV3-57	14
IGHV1-58	14
IRGC	19
PRDM16	1
IGHV4-59	14
OGDHL	10
IGHV3-60	14
IGHV8-51-1	14
NEK9	14
SMG9	19
PANX3	11
MT1H	16
ELOCP22	11
NDUFB10P2	7
ZNHIT1	7
SFXN1	5
MT3	16
CHORDC1	11
PDIA2	16
DENND2A	7
EXOSC3	9
NTN4	12
RPL19P18	17
USP43	17
MAPK6P6	10
RPL21P89	10
SGMS1	10
DSG2	18
DCAF10	9
TNFRSF12A	16
RPL36AP20	5
LINC01593	2
MTND4P26	2
MTND2P21	2
RPL22P8	2
CYP2A6	19
SMC3P1	2
RPL12P21	5
SH3RF3	2
C5orf52	5
KIF4B	5
KNOP1P3	2
TMEM182	2
CHSY3	5
PAICSP1	9
SLC25A51	9
HCFC1R1	16
BLOC1S3	19
MCTP1-AS1	5
C5orf46	5
SHB	9
RNU7-107P	10
SHQ1P1	10
RPS26P38	10
SOWAHA	5
RNU7-124P	9
PAPSS2	10
CYP2A7P2	19
AIF1L	9
	1
GLP2R	17
COX7A1	19
PEX10	1
GALM	2
PCK1	20
SVOPL	7
ADGRD1-AS1	12
SEPTIN8	5
VESTAR	14
RPS26P49	14
RPS2P4	14
MTND5P9	4
CYP2B6	19
MFAP3L	4
ZBP1	20
GM2AP1	3
GINS3	16
HMGN2P25	3
MARK3	14
PKNOX2	11
LYPD1	2
HACD2	3
BBLNP2	22
MIRLET7A3	22
MIR4763	22
MIRLET7B	22
CDPF1	22
ATAD1	10
BBIP1P1	2
AMANZI	2
RAP1B	12
NPM1P45	17
PROK2	3
RCVRN	17
ACTR3BP2	2
MTND5P28	2
RNU6-881P	9
DPP10-AS2	2
IGKV1OR2-1	2
LMF1	16
KLHL2	4
RPL21P21	1
EEF1DP6	1
DDX18	2
PEX14	1
LAMC3	9
RPS27AP1	17
MYH13	17
SNRPGP3	7
SERHL2	22
CABLES2	20
APPL1	3
MKLN1	7
RN7SL78P	10
KLLN	10
RPL11P3	10
LINC01646	1
ARID5B	10
LINC02782	1
GPI	19
HSPD1P19	20
SMAD4	18
CIMIP1	20
PLCH2	1
SMYD1	2
ANKRD60	20
RPL26P6	10
MSS51	10
CD40	20
PPP3CB	10
MYH8	17
NYNRIN	14
SNORD62A	9
SNORD62B	9
UCK1	9
CBLN3	14
TSPAN18-AS1	11
NT5C1B-RDH14	2
PKNOX2-AS1	11
ANGPTL5	11
KHNYN	14
ROCK1	18
ROGDI	16
CEP126	11
RPS3AP28	7
SLC25A4	4
MIR6812	20
COPG2	7
MATN4	20
NXPH2	2
EIF2S2P7	2
RDH14	2
TOMM22P4	4
AKIRIN2P1	4
LINC02514	4
CMA1	14
LINC02430	4
BTF3P5	2
PHB1P14	4
LINC02898	2
RPL6P11	4
MTCO1P43	2
SOX14	3
DNAJB14	4
NCKAP5-IT1	2
SRSF3P5	2
ATP1B3-AS1	3
CRYGGP	2
MYH4	17
SPSB1	1
EN1	2
SDHBP1	3
MIR6744	11
MIR4299	11
MIR8070	11
RNA5SP332	11
MIR302E	11
MIR4486	11
MIR4694	11
NECTIN3	3
RNU6-783P	11
GZMH	14
RNA5SP338	11
RN7SL240P	11
MIR8054	11
RNU6-99P	11
MIR3973	11
KRT18P33	2
RNU6-365P	11
RN7SKP158	11
MIR8068	11
MIR3162	11
GACAT1	2
RN7SKP192	11
MIR6860	11
RNU6-544P	11
FAM74A3	9
MIR708	11
RNU7-59P	11
PABPC1P6	2
SEC31B	10
MIR5579	11
MIR4300	11
RNU6-16P	11
MIR2278	9
RN7SL223P	11
NDUFAF2P1	2
RN7SL222P	11
SNORD6	11
MIR6081	9
MIR23B	9
MIR27B	9
SNORA25	11
MIR3074	9
MIR24-1	9
RN7SKP53	11
SNORA32	11
SNORA1	11
RNA5SP288	9
SNORA8	11
SNORD5	11
RNA5SP296	9
SNORA18	11
MIR1304	11
SNORA40	11
RN7SKP115	11
MIR4693	11
AK1	9
RPL26P20	6
MIR4490	11
CTSG	14
MIR1261	11
RNA5SP349	11
SSR1P1	6
MAP3K20	2
CYP51A1P3	6
SNRPEP6	6
MIR4493	11
